unnamed:_0,settlement_date,settlement_period,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,nsl_flow,eleclink_flow,is_holiday,year,month,day,hour,weekday,is_weekend,season,demand_24h_avg,demand_7d_avg,peak_offpeak,daily_price,weekly_avg_price,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,temp_diff,extreme_temp,high_wind,high_sun,rainy_day,snowy_day
245424,2023-01-01,1,21043,24680,18995,2815,6545,0,15005,0,1161,609,903,-896,-451,-529,253,235.0,998.0,0,2023,1,1,0,6,1,Winter,23222.8125,23071.238095238095,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245425,2023-01-01,2,21756,25289,19730,2793,6545,0,15005,0,1056,596,904,-897,-451,-529,252,157.0,998.0,0,2023,1,1,1,6,1,Winter,23209.75,23073.717261904763,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245426,2023-01-01,3,21348,25269,19327,2773,6545,0,15005,0,1212,516,983,-910,-451,-529,253,-219.0,999.0,0,2023,1,1,1,6,1,Winter,23196.958333333332,23076.068452380954,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245427,2023-01-01,4,20586,24574,18589,2753,6545,0,15005,0,1237,510,989,-911,-413,-529,254,-298.0,999.0,0,2023,1,1,2,6,1,Winter,23180.5,23077.678571428572,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245428,2023-01-01,5,19781,24135,17806,2712,6545,0,15005,0,1233,600,903,-912,-401,-529,253,-679.0,998.0,0,2023,1,1,2,6,1,Winter,23160.166666666668,23078.23214285714,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245429,2023-01-01,6,19077,23505,17105,2671,6545,0,15005,0,1234,609,895,-911,-401,-530,252,-752.0,999.0,0,2023,1,1,3,6,1,Winter,23133.395833333332,23078.41964285714,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245430,2023-01-01,7,18511,22969,16459,2615,6545,0,15005,0,1224,609,895,-697,-401,-530,253,-1006.0,994.0,0,2023,1,1,3,6,1,Winter,23098.333333333332,23078.598214285714,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245431,2023-01-01,8,17803,22278,15691,2558,6545,0,15005,0,1221,609,894,-680,-401,-529,252,-1044.0,993.0,0,2023,1,1,4,6,1,Winter,23054.5,23077.717261904763,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245432,2023-01-01,9,17363,21875,15221,2511,6545,0,15005,0,1124,566,811,-814,-401,-529,253,-1044.0,933.0,0,2023,1,1,4,6,1,Winter,23006.166666666668,23076.04761904762,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245433,2023-01-01,10,17096,21654,14936,2464,6545,0,15005,0,1163,567,804,-820,-401,-530,251,-1044.0,928.0,0,2023,1,1,5,6,1,Winter,22957.0,23074.11011904762,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245434,2023-01-01,11,17091,22058,14910,2380,6545,0,15005,0,1208,912,891,-900,-401,-530,-284,-1044.0,963.0,0,2023,1,1,5,6,1,Winter,22905.770833333332,23071.78869047619,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245435,2023-01-01,12,17231,22240,15034,2295,6545,0,15005,0,1203,945,900,-908,-401,-529,-324,-1044.0,966.0,0,2023,1,1,6,6,1,Winter,22850.354166666668,23069.690476190477,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245436,2023-01-01,13,17748,22680,15545,2226,6545,0,15005,0,1196,998,979,-880,-405,-530,-277,-1044.0,996.0,0,2023,1,1,6,6,1,Winter,22792.604166666668,23067.074404761905,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245437,2023-01-01,14,18115,23028,15894,2156,6545,0,15005,0,1136,1001,986,-879,-450,-530,-274,-1044.0,998.0,0,2023,1,1,7,6,1,Winter,22731.25,23063.70535714286,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245438,2023-01-01,15,18743,23244,16449,2077,6545,0,15005,0,630,1006,991,-839,-451,-530,-407,-1044.0,998.0,0,2023,1,1,7,6,1,Winter,22664.979166666668,23058.645833333332,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245439,2023-01-01,16,19085,23490,16805,1997,6545,0,15005,0,552,1007,991,-836,-451,-529,-417,-1020.0,998.0,0,2023,1,1,8,6,1,Winter,22591.5,23051.79761904762,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245440,2023-01-01,17,19675,23428,17346,1953,6545,0,15005,0,637,1001,991,-483,-451,-530,-416,-636.0,998.0,0,2023,1,1,8,6,1,Winter,22505.708333333332,23041.589285714286,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245441,2023-01-01,18,20491,23746,18152,1909,6545,104,15005,0,288,1001,991,-416,-451,-530,-415,-555.0,998.0,0,2023,1,1,9,6,1,Winter,22415.354166666668,23029.88988095238,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245442,2023-01-01,19,21442,23464,19046,1888,6545,473,15005,0,287,1006,991,140,-446,-511,47,-178.0,998.0,0,2023,1,1,9,6,1,Winter,22322.875,23016.666666666668,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245443,2023-01-01,20,22152,23637,19671,1867,6545,797,15005,0,40,1006,992,170,-367,-380,93,-98.0,998.0,0,2023,1,1,10,6,1,Winter,22237.104166666668,23003.315476190477,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245444,2023-01-01,21,23089,24401,20476,1851,6545,1066,15005,0,58,1005,992,926,-426,-228,926,276.0,998.0,0,2023,1,1,10,6,1,Winter,22154.895833333332,22990.154761904763,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245445,2023-01-01,22,23828,24992,21122,1835,6545,1258,15005,0,12,1005,991,1002,-336,-216,999,354.0,998.0,0,2023,1,1,11,6,1,Winter,22075.5625,22976.883928571428,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245446,2023-01-01,23,24677,26040,21847,1839,6545,1318,15005,0,6,1005,991,1004,-425,-332,999,725.0,997.0,0,2023,1,1,11,6,1,Winter,22002.270833333332,22964.10714285714,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245447,2023-01-01,24,25591,26854,22660,1843,6545,1275,15005,0,6,1005,991,1003,-419,-238,999,796.0,997.0,0,2023,1,1,12,6,1,Winter,21934.104166666668,22952.07738095238,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245448,2023-01-01,25,26670,27966,23654,1803,6545,1145,15005,0,4,1005,991,1003,-392,-300,999,1056.0,997.0,0,2023,1,1,12,6,1,Winter,21867.3125,22940.348214285714,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245449,2023-01-01,26,27296,28553,24203,1762,6545,1019,15005,0,6,1005,992,1003,-422,-229,999,1095.0,997.0,0,2023,1,1,13,6,1,Winter,21803.5625,22928.598214285714,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245450,2023-01-01,27,27541,28815,24417,1693,6545,878,15005,0,6,1004,991,1003,-399,-269,999,1095.0,997.0,0,2023,1,1,13,6,1,Winter,21736.625,22917.41964285714,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245451,2023-01-01,28,27670,28993,24548,1624,6545,638,15005,0,4,1005,992,1004,-426,-293,999,1095.0,997.0,0,2023,1,1,14,6,1,Winter,21672.416666666668,22908.27380952381,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245452,2023-01-01,29,27881,29217,24760,1534,6545,470,15005,0,6,1005,991,1003,-390,-340,999,1095.0,998.0,0,2023,1,1,14,6,1,Winter,21617.5,22902.020833333332,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245453,2023-01-01,30,28315,29636,25232,1444,6545,257,15005,0,3,1005,992,1002,-351,-367,999,1095.0,998.0,0,2023,1,1,15,6,1,Winter,21569.25,22900.02380952381,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245454,2023-01-01,31,28818,30336,25684,1377,6545,87,15005,0,2,1005,992,1004,-413,-503,999,1095.0,998.0,0,2023,1,1,15,6,1,Winter,21518.479166666668,22900.98511904762,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245455,2023-01-01,32,29486,30969,26320,1310,6545,8,15005,0,9,1005,992,1002,-357,-517,999,1095.0,998.0,0,2023,1,1,16,6,1,Winter,21466.75,22904.8125,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245456,2023-01-01,33,30837,32160,27525,1234,6545,0,15005,0,6,1005,992,1003,-311,-406,1017,1095.0,998.0,0,2023,1,1,16,6,1,Winter,21426.395833333332,22912.633928571428,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245457,2023-01-01,34,31927,33230,28510,1158,6545,0,15005,0,5,1005,992,1003,-310,-388,1019,1095.0,998.0,0,2023,1,1,17,6,1,Winter,21396.1875,22924.065476190477,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245458,2023-01-01,35,32628,34003,29230,1119,6545,0,15005,0,0,1005,991,875,-334,-441,1005,1095.0,998.0,0,2023,1,1,17,6,1,Winter,21381.6875,22938.809523809523,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245459,2023-01-01,36,32478,33859,29154,1079,6545,0,15005,0,1,1005,992,869,-330,-450,1004,1095.0,999.0,0,2023,1,1,18,6,1,Winter,21372.041666666668,22955.494047619046,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245460,2023-01-01,37,31740,33007,28532,1044,6545,0,15005,0,5,1005,992,994,-358,-304,1018,1095.0,998.0,0,2023,1,1,18,6,1,Winter,21362.75,22971.988095238095,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245461,2023-01-01,38,31062,32309,27976,1009,6545,0,15005,0,5,1005,991,999,-379,-263,1019,1095.0,999.0,0,2023,1,1,19,6,1,Winter,21363.020833333332,22987.970238095237,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245462,2023-01-01,39,30330,31475,27370,996,6545,0,15005,0,9,1005,991,1003,-248,-288,1019,1095.0,998.0,0,2023,1,1,19,6,1,Winter,21370.4375,23003.67261904762,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245463,2023-01-01,40,29100,30275,26233,982,6545,0,15005,0,6,1005,991,1003,-303,-266,1019,1095.0,998.0,0,2023,1,1,20,6,1,Winter,21374.520833333332,23017.38988095238,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245464,2023-01-01,41,28532,29486,25700,948,6545,0,15005,0,7,1005,991,998,-224,-123,1019,1095.0,999.0,0,2023,1,1,20,6,1,Winter,21389.5,23030.511904761905,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245465,2023-01-01,42,28164,29156,25414,914,6545,0,15005,0,5,1005,992,998,-261,-126,1019,1095.0,998.0,0,2023,1,1,21,6,1,Winter,21423.0625,23044.345238095237,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245466,2023-01-01,43,27163,27978,24521,895,6545,0,15005,0,6,1005,991,1002,-191,-18,1001,1095.0,999.0,0,2023,1,1,21,6,1,Winter,21456.833333333332,23057.636904761905,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245467,2023-01-01,44,26018,26756,23496,875,6545,0,15005,0,5,1005,991,1002,-86,-47,999,1095.0,999.0,0,2023,1,1,22,6,1,Winter,21490.520833333332,23068.809523809523,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245468,2023-01-01,45,25146,25754,22721,863,6545,0,15005,0,8,1005,991,1003,18,23,999,1095.0,999.0,0,2023,1,1,22,6,1,Winter,21525.541666666668,23080.0,Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245469,2023-01-01,46,24139,24790,21736,850,6545,0,15005,0,12,1005,992,1003,12,-39,999,1104.0,999.0,0,2023,1,1,23,6,1,Winter,21552.0,23089.416666666668,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245470,2023-01-01,47,22885,23783,20585,917,6545,0,15005,0,128,1005,992,1003,-55,-115,999,1237.0,999.0,0,2023,1,1,23,6,1,Winter,21572.791666666668,23098.095238095237,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245471,2023-01-01,48,21971,23151,19733,983,6545,0,15006,0,361,1005,991,1004,-204,-15,999,1257.0,999.0,0,2023,1,1,24,6,1,Winter,21584.791666666668,23105.696428571428,Off-Peak,12.89689645833333,9.38374933630952,9.3,7.8,10.8,2.0,,210.0,17.8,44.5,1008.4,,3.000000000000001,0,0,0,0,0
245472,2023-01-02,1,21770,22893,19595,999,6545,0,15006,0,357,1005,992,1003,-166,0,999,1257.0,999.0,1,2023,1,2,0,0,0,Winter,21597.291666666668,23112.92261904762,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245473,2023-01-02,2,22351,23300,20205,1014,6545,0,15006,0,322,1005,992,1003,-27,0,999,1257.0,999.0,1,2023,1,2,1,0,0,Winter,21607.1875,23120.98511904762,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245474,2023-01-02,3,21904,22889,19799,1020,6545,0,15006,0,385,1005,992,1003,18,0,999,1257.0,999.0,1,2023,1,2,1,0,0,Winter,21617.020833333332,23129.309523809523,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245475,2023-01-02,4,21285,22506,19339,1025,6545,0,15006,0,564,1005,991,1003,-57,0,999,1257.0,998.0,1,2023,1,2,2,0,0,Winter,21632.645833333332,23136.931547619046,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245476,2023-01-02,5,20818,22093,19009,1046,6545,0,15006,0,652,1005,992,1002,-23,0,999,1257.0,999.0,1,2023,1,2,2,0,0,Winter,21657.708333333332,23144.39285714286,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245477,2023-01-02,6,20379,22048,18584,1066,6545,0,15006,0,1035,1005,992,1003,-34,0,999,1263.0,998.0,1,2023,1,2,3,0,0,Winter,21688.520833333332,23151.627976190477,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245478,2023-01-02,7,19895,21647,18104,1130,6545,0,15006,0,1083,1005,991,1003,-69,0,999,1361.0,998.0,1,2023,1,2,3,0,0,Winter,21722.791666666668,23158.681547619046,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245479,2023-01-02,8,19426,21230,17642,1194,6545,0,15006,0,1114,1005,991,1003,-90,0,999,1358.0,999.0,1,2023,1,2,4,0,0,Winter,21763.4375,23164.92261904762,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245480,2023-01-02,9,19180,20954,17410,1193,6545,0,15006,0,932,993,970,1003,-242,0,964,1055.0,999.0,1,2023,1,2,4,0,0,Winter,21809.041666666668,23170.979166666668,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245481,2023-01-02,10,19055,20838,17262,1191,6545,0,15006,0,851,988,961,989,-332,0,961,992.0,999.0,1,2023,1,2,5,0,0,Winter,21857.5,23176.431547619046,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245482,2023-01-02,11,19251,20612,17498,1182,6545,0,15006,0,545,555,561,563,-216,0,843,722.0,1000.0,1,2023,1,2,5,0,0,Winter,21911.416666666668,23181.47619047619,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245483,2023-01-02,12,19699,20843,17887,1173,6545,0,15006,0,306,518,520,558,-238,0,834,669.0,999.0,1,2023,1,2,6,0,0,Winter,21970.854166666668,23186.431547619046,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245484,2023-01-02,13,20794,21653,18869,1118,6545,0,15006,0,146,358,340,483,-113,0,670,475.0,999.0,1,2023,1,2,6,0,0,Winter,22040.104166666668,23191.616071428572,Off-Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245485,2023-01-02,14,21628,22437,19626,1062,6545,0,15006,0,58,341,321,479,-151,0,658,423.0,1000.0,1,2023,1,2,7,0,0,Winter,22117.854166666668,23197.1875,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245486,2023-01-02,15,22774,23718,20705,1037,6545,0,15006,0,11,165,234,816,-296,-37,872,51.0,983.0,1,2023,1,2,7,0,0,Winter,22206.520833333332,23203.214285714286,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245487,2023-01-02,16,23473,24429,21337,1012,6545,0,15006,0,47,149,226,871,-296,-13,888,18.0,982.0,1,2023,1,2,8,0,0,Winter,22300.9375,23209.541666666668,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245488,2023-01-02,17,24661,25797,22382,989,6545,1,15006,0,8,70,266,568,-416,-112,652,380.0,985.0,1,2023,1,2,8,0,0,Winter,22405.854166666668,23216.315476190477,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245489,2023-01-02,18,25655,26758,23320,965,6545,158,15006,0,4,64,272,561,-451,-48,634,457.0,986.0,1,2023,1,2,9,0,0,Winter,22513.520833333332,23223.229166666668,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245490,2023-01-02,19,26657,27845,24176,967,6545,736,15006,0,6,138,394,935,-451,-131,663,827.0,999.0,1,2023,1,2,9,0,0,Winter,22620.395833333332,23229.91369047619,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245491,2023-01-02,20,27194,28319,24604,968,6545,1472,15006,0,6,149,411,1004,-451,-68,665,902.0,1000.0,1,2023,1,2,10,0,0,Winter,22723.166666666668,23236.77380952381,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245492,2023-01-02,21,27535,28762,24850,982,6545,2284,15006,0,6,468,760,1003,-451,-170,976,1215.0,999.0,1,2023,1,2,10,0,0,Winter,22814.291666666668,23244.446428571428,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245493,2023-01-02,22,27388,28677,24649,996,6545,2953,15006,0,5,499,789,1003,-451,-233,999,1267.0,1000.0,1,2023,1,2,11,0,0,Winter,22887.770833333332,23251.375,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245494,2023-01-02,23,27278,28605,24538,1023,6545,3325,15006,0,6,666,540,859,-451,-270,556,1362.0,1000.0,1,2023,1,2,11,0,0,Winter,22943.833333333332,23258.175595238095,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245495,2023-01-02,24,27275,28493,24490,1049,6545,3547,15006,0,6,680,520,852,-451,-161,524,1375.0,1000.0,1,2023,1,2,12,0,0,Winter,22981.958333333332,23265.255952380954,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245496,2023-01-02,25,27529,28700,24735,1046,6545,3599,15006,0,5,546,749,997,-451,-115,966,1364.0,999.0,1,2023,1,2,12,0,0,Winter,23004.479166666668,23272.613095238095,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245497,2023-01-02,26,27990,29125,25182,1043,6545,3509,15006,0,2,534,767,1003,-451,-82,999,1364.0,999.0,1,2023,1,2,13,0,0,Winter,23024.875,23280.684523809523,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245498,2023-01-02,27,27980,29047,25185,1027,6545,3240,15006,0,2,467,510,892,-451,-14,775,1374.0,1000.0,1,2023,1,2,13,0,0,Winter,23040.875,23288.770833333332,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245499,2023-01-02,28,28076,29104,25305,1011,6545,2888,15006,0,2,465,490,888,-426,0,758,1376.0,1000.0,1,2023,1,2,14,0,0,Winter,23056.645833333332,23296.33035714286,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245500,2023-01-02,29,28777,29685,26044,973,6545,2312,15006,0,5,783,793,829,-303,0,760,1372.0,1000.0,1,2023,1,2,14,0,0,Winter,23083.395833333332,23304.761904761905,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245501,2023-01-02,30,29719,30544,26927,934,6545,1483,15006,0,10,804,818,825,-212,-3,760,1354.0,999.0,1,2023,1,2,15,0,0,Winter,23118.708333333332,23314.619047619046,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245502,2023-01-02,31,30868,31722,27991,944,6545,664,15006,0,6,313,596,881,-168,-80,950,1065.0,1000.0,1,2023,1,2,15,0,0,Winter,23166.770833333332,23324.491071428572,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245503,2023-01-02,32,32294,32962,29381,954,6545,99,15006,0,4,278,582,883,-29,-35,964,1042.0,1000.0,1,2023,1,2,16,0,0,Winter,23230.541666666668,23336.583333333332,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245504,2023-01-02,33,34409,35013,31310,981,6545,0,15006,0,4,947,955,674,63,60,1013,1333.0,999.0,1,2023,1,2,16,0,0,Winter,23309.395833333332,23351.11011904762,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245505,2023-01-02,34,36472,37072,33224,1007,6545,0,15006,0,0,1005,990,671,212,209,1017,1376.0,999.0,1,2023,1,2,17,0,0,Winter,23407.604166666668,23369.071428571428,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245506,2023-01-02,35,37631,38233,34318,1038,6545,0,15006,0,2,1005,991,979,357,307,1019,1375.0,999.0,1,2023,1,2,17,0,0,Winter,23513.604166666668,23388.26785714286,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245507,2023-01-02,36,38035,38637,34726,1069,6545,0,15006,0,2,1005,991,1003,400,425,1019,1375.0,999.0,1,2023,1,2,18,0,0,Winter,23629.6875,23408.386904761905,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245508,2023-01-02,37,37371,37973,34176,1103,6545,0,15006,0,2,1005,992,1004,400,431,1019,1375.0,999.0,1,2023,1,2,18,0,0,Winter,23747.270833333332,23428.526785714286,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245509,2023-01-02,38,36362,36964,33230,1136,6545,0,15006,0,2,1005,991,1003,352,288,1019,1369.0,999.0,1,2023,1,2,19,0,0,Winter,23856.729166666668,23447.752976190477,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245510,2023-01-02,39,35292,35897,32259,1186,6545,0,15006,0,5,1005,992,1003,350,310,1019,1272.0,999.0,1,2023,1,2,19,0,0,Winter,23958.583333333332,23465.568452380954,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245511,2023-01-02,40,34262,34869,31342,1236,6545,0,15006,0,7,1005,991,1003,356,304,1019,1257.0,999.0,1,2023,1,2,20,0,0,Winter,24065.020833333332,23482.85714285714,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
245512,2023-01-02,41,33000,33606,30201,1290,6545,0,15006,0,6,1005,992,1003,354,199,1019,1257.0,999.0,1,2023,1,2,20,0,0,Winter,24158.791666666668,23498.785714285714,Peak,9.376653500000007,10.010982547619047,,,,,,,,,,,,0,0,0,0,0
